"","policy_id","pair_id","policy","description","text_one","text_two","element_one","element_two","pro_con_one","pro_con_two","prompt","text_one_title","text_two_title"
"61",7,61,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","We should be focussing on the position of ordinary working women, not on flashy quotas for the number of elite women on corporate boards.","Appeal to authority/endorsement","Appeal to populism","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"62",7,62,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","Quotas will not only help elite women, but also help ordinary women in normal jobs whose lives are shaped by the decisions of those on corporate boards.","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Appeal to populism","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"63",7,63,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","It is common sense that we should not interfere in who businesses put on their corporate boards.","Appeal to authority/endorsement","Common sense","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"64",7,64,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","It is common sense that if businesses are failing to keep up with the modern world, you need to take stronger measures -- such as implementing quotas -- to help them catch up.","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Common sense","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"65",7,65,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","The benefits of gender balance on boards are uncertain, as there is no definitive link between more gender diversity and stronger performance, but the costs are concrete, as business are more constrained in who they can hire.","Appeal to authority/endorsement","Cost/benefit","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"66",7,66,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","Quotas have clear business benefits, as organisations with the highest level of gender diversity in their leadership teams are 15% more likely to outperform their industry rivals. ","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Cost/benefit","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"67",7,67,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","We should not make gender quotas an issue of law, but rather -- like many other EU countries -- allow businesses to take a voluntary approach to board and CEO recruitment.","Appeal to authority/endorsement","Country comparison","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"68",7,68,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","We should follow the lead of the Scottish government, as they have committed to achieving gender balance on private, public, and third sector boards by 2020.","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Country comparison","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"69",7,69,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Quotas are not necessary because there is no gender representation ""crisis"", and progress is being made and will be made over time.","Appeal to authority/endorsement","Crisis","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"70",7,70,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The current lack of women on boards represents a real crisis of wasted talent and potential.","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Crisis","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"71",7,71,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Boardroom quotas are no more than a sticking plaster, and they will do nothing to address the root causes of women's underrepresentation in business.","Appeal to authority/endorsement","Metaphor","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"72",7,72,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","Quotas will mean more powerful women on corporate boards who can act as beacons of light for other women in business.","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Metaphor","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"73",7,73,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Enforced quotas are immoral because they prevent hiring on the basis of individual merit.","Appeal to authority/endorsement","Morality","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"74",7,74,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","It is a moral failure, in a society that aspires to be equal, to have such extraordinary low numbers of women in important positions.","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Morality","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"75",7,75,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","In this country, the vast majority of women are not in favour of quotas.","Appeal to authority/endorsement","Public Opinion","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"76",7,76,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The UK public is strongly in favour of providing more opportunities for women to take on leadership roles in business.","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Public Opinion","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"77",7,77,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","One unintended consequence of mandatory gender quotas is that they may create the perception that women on boards are not there by merit.","Appeal to authority/endorsement","Side Effects","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"78",7,78,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","One side effect of having more women on corporate boards is that there will be more role models for other women in business.","The CEO of Burberry summed up the argument against quotas well recently by arguing ""Just put the best person into the job. It is not about gender, it is about experience, leadership and vision"". ","Side Effects","Appeal to authority/endorsement","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"79",7,79,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","Like any other job, positions on business boards should be allocated fairly on the basis of qualifications, not quotas.","Appeal to authority/endorsement","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"80",7,80,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","It is fair to increase the number of women on business boards so that everyone has an equal chance of getting these prestigious positions.","Appeal to authority/endorsement","Appeal to fairness","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"81",7,81,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","History shows that quotas are unnecessary: there are now no all-male boards in the FTSE 100, compared with 21 such boards in 2011, and the percentage of women on FTSE 350 boards has more than doubled since 2010.","Appeal to authority/endorsement","Appeal to history","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"82",7,82,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","The historical pace of change in women's representation at the top of businesses is too slow, we need to now take active measures to achieve equality.","Appeal to authority/endorsement","Appeal to history","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"83",7,83,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","We should be proud of the extraordinary performance of the UK's many great businesses, and we should not risk that success with the imposition  of unnecessary quotas.","Appeal to authority/endorsement","Appeal to national greatness","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"84",7,84,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","It should be a point of great pride that women in Britain are fundamental to our economic success, and adopting quotas would ensure that the UK is a great leader on this issue.","Appeal to authority/endorsement","Appeal to national greatness","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"85",7,85,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","We should be focussing on the position of ordinary working women, not on flashy quotas for the number of elite women on corporate boards.","Appeal to authority/endorsement","Appeal to populism","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"86",7,86,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","Quotas will not only help elite women, but also help ordinary women in normal jobs whose lives are shaped by the decisions of those on corporate boards.","Appeal to authority/endorsement","Appeal to populism","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"87",7,87,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","It is common sense that we should not interfere in who businesses put on their corporate boards.","Appeal to authority/endorsement","Common sense","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"88",7,88,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","It is common sense that if businesses are failing to keep up with the modern world, you need to take stronger measures -- such as implementing quotas -- to help them catch up.","Appeal to authority/endorsement","Common sense","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"89",7,89,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","The benefits of gender balance on boards are uncertain, as there is no definitive link between more gender diversity and stronger performance, but the costs are concrete, as business are more constrained in who they can hire.","Appeal to authority/endorsement","Cost/benefit","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"90",7,90,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","Quotas have clear business benefits, as organisations with the highest level of gender diversity in their leadership teams are 15% more likely to outperform their industry rivals. ","Appeal to authority/endorsement","Cost/benefit","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"91",7,91,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","We should not make gender quotas an issue of law, but rather -- like many other EU countries -- allow businesses to take a voluntary approach to board and CEO recruitment.","Appeal to authority/endorsement","Country comparison","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"92",7,92,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","We should follow the lead of the Scottish government, as they have committed to achieving gender balance on private, public, and third sector boards by 2020.","Appeal to authority/endorsement","Country comparison","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"93",7,93,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","Quotas are not necessary because there is no gender representation ""crisis"", and progress is being made and will be made over time.","Appeal to authority/endorsement","Crisis","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"94",7,94,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","The current lack of women on boards represents a real crisis of wasted talent and potential.","Appeal to authority/endorsement","Crisis","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"95",7,95,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","Boardroom quotas are no more than a sticking plaster, and they will do nothing to address the root causes of women's underrepresentation in business.","Appeal to authority/endorsement","Metaphor","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"96",7,96,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","Quotas will mean more powerful women on corporate boards who can act as beacons of light for other women in business.","Appeal to authority/endorsement","Metaphor","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"97",7,97,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","Enforced quotas are immoral because they prevent hiring on the basis of individual merit.","Appeal to authority/endorsement","Morality","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"98",7,98,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","It is a moral failure, in a society that aspires to be equal, to have such extraordinary low numbers of women in important positions.","Appeal to authority/endorsement","Morality","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"99",7,99,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","In this country, the vast majority of women are not in favour of quotas.","Appeal to authority/endorsement","Public Opinion","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"100",7,100,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","The UK public is strongly in favour of providing more opportunities for women to take on leadership roles in business.","Appeal to authority/endorsement","Public Opinion","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"101",7,101,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","One unintended consequence of mandatory gender quotas is that they may create the perception that women on boards are not there by merit.","Appeal to authority/endorsement","Side Effects","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"102",7,102,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","A recent report by the European Institute for Gender Equality which endorsed quotas shows that there has been no progress in the UK for women in business over the past decade.","One side effect of having more women on corporate boards is that there will be more role models for other women in business.","Appeal to authority/endorsement","Side Effects","Pro","Pro","Please read the following <b>two arguments in favour</b> of quotas for women on corporate boards.","Argument One (For)","Argument Two (For)"
"103",7,103,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","It is fair to increase the number of women on business boards so that everyone has an equal chance of getting these prestigious positions.","Like any other job, positions on business boards should be allocated fairly on the basis of qualifications, not quotas.","Appeal to fairness","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"104",7,104,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","Like any other job, positions on business boards should be allocated fairly on the basis of qualifications, not quotas.","History shows that quotas are unnecessary: there are now no all-male boards in the FTSE 100, compared with 21 such boards in 2011, and the percentage of women on FTSE 350 boards has more than doubled since 2010.","Appeal to fairness","Appeal to history","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"105",7,105,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","The historical pace of change in women's representation at the top of businesses is too slow, we need to now take active measures to achieve equality.","Like any other job, positions on business boards should be allocated fairly on the basis of qualifications, not quotas.","Appeal to history","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
"106",7,106,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","Like any other job, positions on business boards should be allocated fairly on the basis of qualifications, not quotas.","We should be proud of the extraordinary performance of the UK's many great businesses, and we should not risk that success with the imposition  of unnecessary quotas.","Appeal to fairness","Appeal to national greatness","Con","Con","Please read the following <b>two arguments against</b> quotas for women on corporate boards.","Argument One (Against)","Argument Two (Against)"
"107",7,107,"Quotas for women on corporate boards","Corporate boards of directors are responsible for the governance of companies. As of 2017, women occupied 28% of corporate board positions among the 100 largest companies listed on the London Stock Exchange. Some people think that there should be quotas for women's representation on corporate boards (""for""), while others oppose quotas (""against"").","It should be a point of great pride that women in Britain are fundamental to our economic success, and adopting quotas would ensure that the UK is a great leader on this issue.","Like any other job, positions on business boards should be allocated fairly on the basis of qualifications, not quotas.","Appeal to national greatness","Appeal to fairness","Pro","Con","Please read the following <b>arguments for and against</b> quotas for women on corporate boards.","Argument One (For)","Argument Two (Against)"
